mean	variance	variance.expected	variance.standardized
SPATA22	0.0410684867027536	0.471774402511562	0.0501136643667037	6.72633407795149
TAOK1	0.318074841139092	49.7087494061905	0.624145242490101	6.52177712693185
IFIT2	0.0271828665568369	0.367743998802562	0.0317787572122169	5.40815718268403
VGF	1.44739938809132	33.3528289427418	6.64580300117223	5.01863039528237
IFIT3	0.0526006119086844	0.344296519533579	0.0661572915581211	4.52321053772895
IFIH1	0.0538950341256766	0.342157946848351	0.0679828072615121	4.3752571937125
IFIT1	0.0167098140738997	0.0985791698718967	0.0190369607332635	4.18659478661583
HSPA5	1.72099317486467	29.2516740988118	8.95720722582771	3.26571367183132
RGS1	0.0828430218875029	0.313013829891867	0.111350508761252	2.81106780179158
MKI67	1.17639444575194	12.8575479258347	4.67927524794059	2.74776482351482
ASPM	0.417039303365498	2.5027671776948	0.91462954054559	2.73637256041595
MT-RNR1	3.72640621322664	97.7498993110218	36.0035975457048	2.71500366559017
CENPF	1.51223817368793	18.5163266129147	7.16397060293715	2.58464581154524
RP11-463O12.5	0.0230642504118616	0.0933834773354449	0.0267232859502418	2.55667272742082
HIST1H4C	3.42904212755943	78.4921398614709	30.8546714576015	2.5439305023659
MT-ND1	4.87891268533773	137.079957767825	59.8068723575492	2.29204357901057
PRR9	0.00670746057895976	0.026905693156055	0.0077284684383169	2.29109351942065
MT-ND3	5.14791715697811	151.555733568751	66.2567596109957	2.28740032652607
HERC5	0.0887267592374676	0.272696248503584	0.120734851494994	2.25863737874305
MTATP6P1	1.90268298423158	24.0577284721619	10.6732448734798	2.25402197338684
APOD	0.303247823017181	1.31499710016297	0.584186356860659	2.25098906319824
MT-CO2	10.7225229465757	631.190032847832	280.740149404016	2.24830696353118
MT-CO3	13.4745822546482	1001.65058370802	447.305835891339	2.23929692692706
FOS	0.0930807248764415	0.283084988422118	0.127800418170052	2.21505525940802
NEAT1	0.966345022358202	7.43254968534712	3.3769252786731	2.20098138750278
H1F0	0.60837844198635	3.50602370894793	1.6112135746294	2.17601425667877
MT-CYB	9.83454930571899	512.198349573242	235.840707735936	2.17179788209734
MT-ND4L	4.71946340315368	121.60564914124	56.1449059313606	2.16592488889211
JUN	0.00941397975994352	0.0232137085582211	0.0107687806530608	2.15564875041104
RGS2	0.0333019534008002	0.180719730162125	0.0395121472714265	2.1373553936871
CEACAM1	0.138503177218169	0.45192206195295	0.208366613836234	2.13137090895913
NRCAM	0.0207107554718757	0.0504124875882017	0.0238576412437816	2.11305413947163
SAT1	1.30148270181219	11.6384137128348	5.54698487346907	2.09815133416006
MGP	0.038832666509767	0.626713571854981	0.046990934801924	2.07786821834286
RCAN1	0.155683690280066	0.499356299606858	0.24142240250198	2.0683925535981
RP11-750B16.1	1.14721110849612	9.21252664508313	4.48671551646414	2.05328967510364
PIF1	0.0336549776417981	0.0819553579374421	0.0399751365782341	2.05015829719681
CTGF	0.0293010120028242	0.0703429502190534	0.0343961335658388	2.0450830638975
EGR1	0.0342433513767945	0.0832099781981114	0.0407483060810911	2.04204754014853
CENPE	0.243586726288538	0.884285686310783	0.433318946026845	2.0407270312524
MT-ATP6	13.7011061426218	944.243239920238	462.908791045735	2.03980407843874
MT-TP	0.219228053659685	0.748332133227258	0.376509101647144	1.98755389963608
TOP2A	0.507060484819958	2.40250398621994	1.22034950629421	1.96870156773
SFMBT2	0.00847258178394916	0.0262904524080918	0.00971836051352684	1.96397371971203
NCEH1	0.0221228524358673	0.211820748939868	0.0255733208046454	1.92758450988209
DDIT3	0.281831019063309	1.01094677054765	0.528180937385542	1.91401601040689
MT-ATP8	8.71769828194869	354.256768056772	185.298972264137	1.91181183429227
LINC00520	0.0441280301247352	0.103619158373923	0.0543545482749108	1.90635672013766
MT-ND2	10.6067309955284	523.152606212434	274.645262694809	1.90483025659821
HIST1H1D	0.430454224523417	1.78738359970499	0.957625408171944	1.8664747034198
CRK	0.00823723228995058	0.0199392013345538	0.00945318180119718	1.8664617227302
NUPR1	0.347728877382914	1.31687197450082	0.706667997250022	1.86349456834807
MT-ND6	1.9662273476112	21.0374611331958	11.3075727189569	1.86047542262779
MT-ND4	18.0143563191339	1519.77406714476	817.374879459193	1.85933542287268
IGFBP7	0.00517768886796893	0.0145665742838425	0.00600346499050514	1.84041837196484
FN1	0.0433043068957402	0.0979244456940529	0.0532143553875831	1.84018851644123
HERPUD1	0.221934572840668	0.702063245336295	0.382683155444258	1.83458099827066
MT-ND5	12.6895740174159	724.823007680116	395.489556769868	1.83272350754355
NR4A2	0.00788420804895269	0.0191210730917642	0.00905531628582668	1.81408629716414
HOXD1	0.00835490703694987	0.0417096388843564	0.00958577805983909	1.80653934435861
CCDC168	0.00235349493998588	0.00517275863259977	0.00280431540520201	1.79650196342025
UBE2C	0.304777594728171	1.05432811929552	0.588264929858046	1.79226750700563
MT-CO1	16.8583196046128	1233.37194501635	711.473273915218	1.73354641732238
DCT	1.20804895269475	8.46465451943459	4.89236880097593	1.73017506728971
